filename,artist,title,style,genre,date
100310.jpg,d7491aaf20c9343768fe647b10bd1772,Penelope ,Neoclassicism,literary painting,1929
1921.jpg,978f7d1481cd14af8c4865e43bbf02a5,Nearby Omuro,Shin-hanga,landscape,1929
12481.jpg,9bfa421135ab2d6a06156664b9479dd4,Lighthouse at Two Lights,New Realism,landscape,1929
16145.jpg,c9380d13360b37f21cfd174d92a7247e,Portrait of Nicholas Roerich,Futurism,portrait,1929
12540.jpg,7946146dbd92703e0d63b60c65fb155d,Among those left,Magic Realism,portrait,1929
11634.jpg,95170250b9a5101b11db6d60acfc9f86,"Grey Blue and Black, Pink Circle",Abstract Art,abstract,1929
18565.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Necropolis,Abstract Art,abstract,1929
14922.jpg,e616c70bc2a9d87fc815d875c06126e0,In a Long Undergarment (variant),Shin-hanga,portrait,1929
11612.jpg,e33fee698d813c2a474da5d3db0ec538,Untitled (Self-Portrait),Post-Impressionism,portrait,1929
10942.jpg,1aad726194868ad7760d7cb80673b697,Bisquine Cancalaise,Naïve Art (Primitivism),marina,1929
101785.jpg,8f37f8a1708f17656d37b101ebe93f23,Potted Flowers,,still life,1929
16494.jpg,ab651cdb9bbbeb023eceeef4d0647261,Civilização,Art Deco,genre painting,1929
15548.jpg,73c99149a05f912c346111fb3ad71d27,Frauenkopf,Expressionism,portrait,1929
12623.jpg,7946146dbd92703e0d63b60c65fb155d,Seaman,Magic Realism,portrait,1929
14447.jpg,062244b785e58518f2f189329633c59e,"Costume design for the Opera ""Prince Igor"" by Alexander Borodin ",Art Nouveau (Modern),design,1930
10264.jpg,b36edf57ed623e40e433565053f5f6ca,Mona Lisa with the keys,Purism,figurative,1930
10901.jpg,062244b785e58518f2f189329633c59e,South of France. Dunes,Art Nouveau (Modern),landscape,1930
101662.jpg,062244b785e58518f2f189329633c59e,"Sketch for the opera ""The Tsar's Bride"" by Nikolai Rimsky-Korsakov",Art Nouveau (Modern),design,1930
13289.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,"Study of scene decoration for ""The Rite of Spring""",Symbolism,design,1930
18386.jpg,875a7966e0e23051569c31128726c349,Two Chatting Women with Two Children,Expressionism,genre painting,1930
16055.jpg,9bfa421135ab2d6a06156664b9479dd4,Self-Portrait,New Realism,portrait,1930
17822.jpg,550b07a0eb676571bc337dfdc90d7984,American Landscape,New Realism,cityscape,1930
10315.jpg,8cdd41002b7b5c5d112865054a7fe13e,"Dancing Female Nude, Gret Palucca",Cubism,genre painting,1930
102695.jpg,d8a0cefbc477d0fa4924201005397a6f,Girl,Sōsaku hanga,portrait,1930
19549.jpg,6e3d7db99154ca258dc84c55aae7c9db,Yard. Board,Socialist Realism,landscape,1930
14629.jpg,1f9ad6b45d337ea18d7bd2b829800856,Blunden Harbour,Post-Impressionism,landscape,1930
15557.jpg,c9e80af72fd40400177f5d60e126f44b,Bouquet of Flowers,Cubism,still life,1930
16808.jpg,82665201c4108381d854740ddcb86e67,Illustration to the novel Daphnis and Chloe 4,Art Nouveau (Modern),illustration,1930
16644.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Crucifixion,Surrealism,religious painting,1930
15086.jpg,82665201c4108381d854740ddcb86e67,Girl Under the Sun,Symbolism,genre painting,1930
17567.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Collioure. Katia on the terrace ,Art Deco,portrait,1930
102046.jpg,40f86d376acde0d9862ce7493745bdae,William Tell,Surrealism,symbolic painting,1930
1657.jpg,8015301cc7d239fbb7a6a693e708d2b1,Composition with yellow patch,Neoplasticism,abstract,1930
10566.jpg,55c2c6ef8baf3f501a3d215c73207224,În faţa şopronului,Impressionism,animal painting,1930
12410.jpg,5812210a97c83da1fda716a1300aab50,Vase with Field Flowers,Realism,flower painting,1930
102634.jpg,6b0977530441fce40ce3cdbeb4ecc06b,Composition,Socialist Realism,figurative,1930
101767.jpg,501cd43fed2cebe0f11c7e8df94f49bb,Still life,Realism,still life,1930
17003.jpg,82665201c4108381d854740ddcb86e67,Bathings in the Sun,Symbolism,nude painting (nu),1930
14290.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Collioure. Bridge with goats ,Expressionism,cityscape,1930
100161.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Collioure. Port with boats ,Expressionism,cityscape,1930
17580.jpg,82665201c4108381d854740ddcb86e67,Illustration to the novel Daphnis and Chloe 3,Art Nouveau (Modern),illustration,1930
101182.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Reclining Nude ,Art Deco,nude painting (nu),1930
17949.jpg,bf8a76a110805df312d2df21fa84e7cd,Favelas,Social Realism,cityscape,1930
13724.jpg,861c29e13205420326f7443ea77de5c9,Iona ,Post-Impressionism,marina,1930
19928.jpg,04687b57416119aa3341483713e51de2,Painting,Cubism,still life,1930
15267.jpg,5a98f9e90e9ee706df88fcedab15677e,"King Street West, Toronto",Social Realism,cityscape,1930
13176.jpg,40f86d376acde0d9862ce7493745bdae,The Feeling of Becoming,Surrealism,symbolic painting,1930
15755.jpg,c74b7dd9e9e7d8c42895eda332990988,Landscape,Neoclassicism,landscape,1930
102184.jpg,c9e80af72fd40400177f5d60e126f44b,Geometric Composition,Cubism,abstract,1930
18059.jpg,3f8dc381ccfe9d5cc88b75970262715b,Cover of G. Mahari's book 'Childhood' (the first part of trilogy),Realism,design,1930
16094.jpg,3e36ebeab591f6a9174179f0c6b54652,Zapata,Expressionism,symbolic painting,1930
13701.jpg,b5585b3588ad36b108f43145a63c488f,"Figurine for Ravel's Bolero Antonia Merce, ""La Argentina""",Cubism,illustration,1930
100706.jpg,30134467c49a3350f74b4311506f8386,Standing Nude,Intimism,nude painting (nu),1930
194.jpg,e3b9598b8953d033e1a7b6556d851425,Peasant weaving at war ,Expressionism,genre painting,1930
15097.jpg,8bd8a352cc1988ab1e7905219af6f413,Fire Sounds,Precisionism,symbolic painting,1930
13430.jpg,d102cde968c819e615f13f13ade83a3c,Sitting nude,Post-Impressionism,nude painting (nu),1930
12874.jpg,8b4b22237cdc3d7634d6aa11b4efaffd,Composition,Expressionism,genre painting,1930
14600.jpg,3a48fd919682a1d395b684ef5e8b483e,Girl Portrait,Cubism,portrait,1930
103210.jpg,d1ebc872990c728fdc4fbcc5ee4bac70,Clouds and Water,Expressionism,landscape,1930
12507.jpg,9db9221e9883ca1b7f10e11b76a1c2fa,Vase with flowers,Impressionism,flower painting,1930
101642.jpg,67180c1773a23cc1ea5af9b06aa162f3,Self-Portrait,Magic Realism,self-portrait,1930
101614.jpg,389bcb68226aeebbc5c44015ac905e99,Washing her Hair,Sōsaku hanga,nude painting (nu),1930
16448.jpg,c3c930d8b6016743eac6d772c51acd8c,Still Life,Cubism,still life,1930
102559.jpg,6702da8bddbdab2f2380787b637b8b45,Wisteria and Bee,Shin-hanga,wildlife painting,1930
100100.jpg,f130a20e2165732699092a77eae9934f,Frauenakt,Cubism,nude painting (nu),1930
19750.jpg,978f7d1481cd14af8c4865e43bbf02a5,Fuji River,Shin-hanga,landscape,1930
101319.jpg,45f4183820ce1fa775f8a27d3120aad6,E.F. Nikitina,Realism,sketch and study,1930
1989.jpg,5695ca05647cb3324f62e5bb65961b96,Bucolic Landscape,Post-Impressionism,pastorale,1930
1377.jpg,45f4183820ce1fa775f8a27d3120aad6,Meeting of the association 'Nikitinsky subbotniks',Socialist Realism,genre painting,1930
102414.jpg,8bd8a352cc1988ab1e7905219af6f413,Even Song,Precisionism,symbolic painting,1930
101650.jpg,f130a20e2165732699092a77eae9934f,Nude seen from back,Cubism,nude painting (nu),1930
16768.jpg,e616c70bc2a9d87fc815d875c06126e0,A Woman Before the Mirror,Shin-hanga,nude painting (nu),1930
19232.jpg,b7d04aabd6313fe73346f4c62cb5d002,Les Trois Graces,Expressionism,mythological painting,1930
19088.jpg,e383bd2879ebc2ca6cd8523074f694a8,La lanterne et le petit haricot,Cubism,still life,1930
18.jpg,67180c1773a23cc1ea5af9b06aa162f3,Eva Von Arnheim ,Magic Realism,portrait,1930
16263.jpg,ab0611d062809a2eb97f4fccedd55049,Trois Personnages,Art Brut,figurative,1930
16633.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Individualized Altimetry of Stripes,Abstract Art,abstract,1930
15388.jpg,0907f8bb4c2d3ebb08b59f263f71596a,Circular Forms,Orphism,abstract,1930
14904.jpg,c5d221866879b9c2c6781275eebf7b68,L'Aragonese,,figurative,1931
15067.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Himalayas (study),Symbolism,landscape,1931
1477.jpg,f3240aa1f2ba725638e2e918a3b7eab3,Distant View of Shijo in the Early Morning,Sōsaku hanga,landscape,1931
101608.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,River Chandra,Symbolism,landscape,1931
102164.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Sunset,Symbolism,landscape,1931
101030.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Palden Lhamo,Symbolism,landscape,1931
14856.jpg,62a37f405ba3b2160759e70ee2e917c3,Dancing man from sketchbook 60,Expressionism,sketch and study,1931
14935.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Path to Kailas,Symbolism,landscape,1931
19086.jpg,5492f3de0de95c559f5d2ebcffb084a6,Dream girl ,Expressionism,portrait,1931
12894.jpg,8cdd41002b7b5c5d112865054a7fe13e,Reclining Female Nude,Expressionism,nude painting (nu),1931
19020.jpg,d8a0cefbc477d0fa4924201005397a6f,"Crane, Turtle and Pine",Sōsaku hanga,design,1931
14559.jpg,ce3d8977aae5986601232aa58d15282a,Portrait of girl sitting on a colorful carpet with the toys. (Kamushka Benediktova).,Expressionism,portrait,1931
14981.jpg,e33fee698d813c2a474da5d3db0ec538,The Raven (Composition No. 3),Cubism,abstract,1931
10745.jpg,9ff3c894ca7df0a9ed19d08f1634e074,The Fairy Circus  ,Art Nouveau (Modern),illustration,1931
17030.jpg,9ff3c894ca7df0a9ed19d08f1634e074,The Fairy Circus ,Art Nouveau (Modern),illustration,1931
10535.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Fruit piece ,Expressionism,still life,1931
19070.jpg,367b71c19a5901f237b9f10cf7bc6e86,Vera Fearing,Post-Impressionism,portrait,1931
13238.jpg,63e73f693e541f53d98ed6c93d03ef40,Symphony in Gray,Impressionism,nude painting (nu),1931
101373.jpg,67881ce12ae195bfae24c608120c5b5a,Accordionist,Expressionism,genre painting,1931
12527.jpg,67881ce12ae195bfae24c608120c5b5a,Scullery,Expressionism,genre painting,1931
17228.jpg,80687062449ff7454e2c8926be56f643,"The monument on the tomb of Rachel, on the path Ephra (Genesis XXXV, 19 20)",Naïve Art (Primitivism),religious painting,1931
100143.jpg,3b59d90245b581e0dbe69f79082f3789,Bijin,Shin-hanga,bijinga,1931
13072.jpg,b9497894ad2c06fc80e4b87a4e21e3a0,A Man with a Pipe,Expressionism,portrait,1931
19732.jpg,3937af6d364e2f24d1cce16fe3916536,The fair captive,Surrealism,landscape,1931
12128.jpg,60532377d2fb5ccaf72bfac7c9406191,Kaunas. The Old Houses.,Symbolism,cityscape,1931
1530.jpg,60532377d2fb5ccaf72bfac7c9406191,Kaunas. Cathedral.,Symbolism,cityscape,1931
101409.jpg,f5aa2fd3418ac536047bb1f828fe0093,"Myohon Temple, Kamakura ",Shin-hanga,landscape,1931
17330.jpg,30134467c49a3350f74b4311506f8386,Nude Before a Mirror,Intimism,nude painting (nu),1931
13264.jpg,ce3d8977aae5986601232aa58d15282a,Leningrad. Neva.,Post-Impressionism,cityscape,1931
13450.jpg,9105a11bc102785289df2aa52fecc116,Paisaje con sombrilla roja ,Expressionism,genre painting,1931
12644.jpg,7f218a0c0d7649053d5b968e8285f4d2,Paysage surréaliste,Surrealism,landscape,1931
13051.jpg,131f6c460383023d9ecd361d4e740902,Self Portrait,Magic Realism,self-portrait,1931
12542.jpg,f5cd5910c4ad9657ed58a3c86481969c,Sister Maria Ciureanu,Post-Impressionism,portrait,1931
16511.jpg,60532377d2fb5ccaf72bfac7c9406191,Kaunas. Houses at Daukanto street.,Naïve Art (Primitivism),cityscape,1931
16241.jpg,b572fa5620b61c7885fce393b2f0ca47,Onoe Baiko as Aburaya Okon,Shin-hanga,yakusha-e,1931
11032.jpg,e02f94b0d91c3498d84be8317ea9a149,Abstraktes Stillleben mit Figur und Früchteschale,Cubism,figurative,1931
10303.jpg,ff5bb5557d34e6917582a0cff39a3cba,Horse-master Jiu Fang Gao,Post-Impressionism,genre painting,1931
103203.jpg,8eff408294f066e173cc10eb32f75335,The Flying Codonas,Regionalism,genre painting,1932
102610.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Issa and giant's head,Symbolism,religious painting,1932
100192.jpg,40f86d376acde0d9862ce7493745bdae,"The True Painting of the ""Isle of the Dead"" by Arnold Böcklin at the Hour of the Angelus",Surrealism,landscape,1932
10925.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Path to Kailas,Symbolism,landscape,1932
12042.jpg,3937af6d364e2f24d1cce16fe3916536,Act of violence,Surrealism,symbolic painting,1932
13074.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,The Hold House Port Mear Square Island Port Mear Beach ,Naïve Art (Primitivism),cityscape,1932
16150.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,"Arab Woman, Kairouan",Expressionism,portrait,1932
13412.jpg,c77c284e92f01bace82be4a90e809d58,In Magnetogorsk,Realism,cityscape,1932
15614.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,African Woman,Expressionism,sketch and study,1932
15583.jpg,95170250b9a5101b11db6d60acfc9f86,Manhattan,Precisionism,cityscape,1932
17464.jpg,8cdd41002b7b5c5d112865054a7fe13e,"Blond Woman in a Red Dress, Portrait of Elisabeth Hembus",Expressionism,portrait,1932
17495.jpg,b7ada9d42549fd1a8a177f5c6347d254,Edsel B. Ford,Social Realism,portrait,1932
10137.jpg,65dff6233b320b226f1d37d2ad9ac1d5,Self-Portrait,Expressionism,self-portrait,1932
11199.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,In the smithy ,Symbolism,sketch and study,1932
1587.jpg,8bd8a352cc1988ab1e7905219af6f413,Sand Storm,Precisionism,symbolic painting,1932
15433.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Nude ,Art Deco,nude painting (nu),1932
101227.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Young Moroccan ,Expressionism,portrait,1932
10164.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Morocco. Marrakesh ,Expressionism,cityscape,1932
17476.jpg,40f86d376acde0d9862ce7493745bdae,Paranoic Metamorphosis of Gala's Face,Surrealism,sketch and study,1932
102334.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Nude back ,Art Deco,nude painting (nu),1932
13467.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Camels ,Expressionism,animal painting,1932
101972.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Promenade in the Orient,Surrealism,genre painting,1932
12734.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Nude ,Art Deco,nude painting (nu),1932
10523.jpg,ff9488f3353c524c946f38e6547af32a,Landscape in Arges Valley,Impressionism,landscape,1932
16363.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Royal monastery,Symbolism,landscape,1932
102010.jpg,40f86d376acde0d9862ce7493745bdae,Surrealist Essay,Surrealism,landscape,1932
15363.jpg,7d9342e56ffda492f9915e09aa94973c,Hills with blue shades,Post-Impressionism,landscape,1932
18785.jpg,67881ce12ae195bfae24c608120c5b5a,Dance Class,Expressionism,genre painting,1932
17782.jpg,d4d9438fbca20e50a5417390c9bc7ab9,Iowa's Product ,Regionalism,advertisement,1932
18606.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Street in Marrakech ,Expressionism,cityscape,1932
16518.jpg,67881ce12ae195bfae24c608120c5b5a,Slums,Expressionism,genre painting,1932
100.jpg,4c0ed92a11812f892c9c02be3a9a8cef,Red House,Post-Impressionism,landscape,1932
17260.jpg,c7dfa631e1598faafb6dc7801bb48abc,"Naked in the woods, ",Post-Impressionism,nude painting (nu),1932
12297.jpg,d4d9438fbca20e50a5417390c9bc7ab9,Iowa's Product ,Regionalism,abstract,1932
17092.jpg,b36edf57ed623e40e433565053f5f6ca,Composition on an orange background,Orphism,abstract,1932
17894.jpg,4415dad1b56081b834a4542e511ae030,Andre Utter and His Dogs,,,1932
1874.jpg,2f60fd6ace6df69a01b3a1106134971f,Mount Lefroy,Art Nouveau (Modern),landscape,1932
13820.jpg,9d9024ce2ab34bcad6eb8e5c3368ba25,Palacio Almi ,,,1932
19393.jpg,19bf86183b442d420cd434daf8069769,Yarralumla,Post-Impressionism,landscape,1932
16281.jpg,aaf919a90637c33919ee855bdeff5ece,"Cottage Porch, Peaked Hill ",Neo-Romanticism,landscape,1932
12805.jpg,0682c5c8975d0d3514685b555b2f143d,Miss Earhart's Arrival,Impressionism,genre painting,1932
13415.jpg,1468ab18764365ded902fc726aec2c89,Lion of The Fountain in The Piazza al Ravello,Surrealism,animal painting,1932
13943.jpg,ce3d8977aae5986601232aa58d15282a,Still Life with a fly. Every victuals.,Realism,still life,1932
18913.jpg,5dd3541af80138e22424b513b8e5f275,Self-portrait,Expressionism,self-portrait,1932
102148.jpg,c5d221866879b9c2c6781275eebf7b68, Il Nuovo Secolo Ridà alle Arti Plastiche il Senso della Costruzione e dell'Architettura,,figurative,1933
1974.jpg,40f86d376acde0d9862ce7493745bdae,The Enigma of William Tell,Surrealism,symbolic painting,1933
1300.jpg,0eb191846ac88a74bb16b0a66a3117be,Brother and sister,Expressionism,genre painting,1933
1740.jpg,3937af6d364e2f24d1cce16fe3916536,The light of coincidence,Surrealism,symbolic painting,1933
1390.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,River Chandra,Symbolism,landscape,1933
100794.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Castle of Ladakh,Symbolism,landscape,1933
14558.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Wanderer from the Resplendent City,Symbolism,genre painting,1933
10569.jpg,8cdd41002b7b5c5d112865054a7fe13e,Clavadel Mountain Seen from Frauenkirch,Expressionism,landscape,1933
18509.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Ashram,Symbolism,landscape,1933
11071.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Karga,Symbolism,landscape,1933
15724.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Zvenigorod,Symbolism,religious painting,1933
13588.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,St. Sergius Hermitage,Symbolism,landscape,1933
13684.jpg,40f86d376acde0d9862ce7493745bdae,The Invisible Man,Surrealism,symbolic painting,1933
15304.jpg,e442a4e440fa4c904628268b64be4a92,Girl with a Comb in her Hair,Suprematism,portrait,1933
17494.jpg,ccda76bb6f2bc9e5880dadc5f601624a,La gare de Berk-Plage,Post-Impressionism,sketch and study,1933
101220.jpg,b7ada9d42549fd1a8a177f5c6347d254,"Detroit Industry, South Wall",Muralism,genre painting,1933
100704.jpg,ce3d8977aae5986601232aa58d15282a,Still Life. Peonies on the table.,Realism,flower painting,1933
12406.jpg,ff9488f3353c524c946f38e6547af32a,Moroccan Port,Impressionism,marina,1933
1279.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Madonna the Protector,Symbolism,religious painting,1933
16677.jpg,861c29e13205420326f7443ea77de5c9,River 1933,Post-Impressionism,landscape,1933
14233.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,"Fire, Full Moon",Expressionism,landscape,1933
101510.jpg,7b7dc59fb61195be38845ea5b746c962,Sil I,Constructivism,abstract,1933
19817.jpg,821cc8348e92c1dd6e2308b4d578fa25,Henley Regatta,Post-Impressionism,marina,1933
19617.jpg,60532377d2fb5ccaf72bfac7c9406191,"Seda, a yard of shop",Symbolism,cityscape,1933
11101.jpg,4030d6fc5a80030e74f7d7747aa4e27e,People,Expressionism,genre painting,1933
14221.jpg,c3c930d8b6016743eac6d772c51acd8c,The Apotheosis of Athanasios Diakos,Expressionism,history painting,1933
100950.jpg,67881ce12ae195bfae24c608120c5b5a,Composition (Mulattos with pitchers),Expressionism,genre painting,1933
16797.jpg,6702da8bddbdab2f2380787b637b8b45,Cat and Bowl of Goldfish,Shin-hanga,animal painting,1933
16753.jpg,39bbf034727f3b89dba2133ae768ff96,I muratori (Operai) ,Expressionism,genre painting,1933
19080.jpg,54d6336d904c5f5f0c5f45e009bb7a16,Garden with woodland,Post-Impressionism,landscape,1933
19078.jpg,9c8cb435575437c114bb2f855a42530f,Juanita sentada (descanso),Post-Impressionism,portrait,1933
13330.jpg,43216bc9708d8c96b069c0aa30ca45ac,Grazioso,Abstract Art,abstract,1933
16402.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Struck from the List,Expressionism,symbolic painting,1933
15051.jpg,ce3d8977aae5986601232aa58d15282a,Katya with grains,Realism,portrait,1933
11991.jpg,697371c23aeceaa4aee6d1a19fb04e49,Duas Figuras,Expressionism,genre painting,1933
14314.jpg,fe895441e105cbe6abda229f74f8cd13,Studie 130,Op Art,tessellation,1933
15860.jpg,5cdf5164a3bf13c5a454672fd47251d3,City Outskirts,Post-Impressionism,cityscape,1933
14670.jpg,15655e4a7edb785645d9c9fe696e4a64,Jeune femme en jaune,Classicism,portrait,1933
11395.jpg,6c264cc889ea260d235306aedaa4f60b,Eight Bells Folly: Memorial to Hart Crane,Cubism,figurative,1933
103107.jpg,1468ab18764365ded902fc726aec2c89,"Cave Dwellings (near Sperlinga), Sicily",Realism,landscape,1933
12780.jpg,e616c70bc2a9d87fc815d875c06126e0,In a Light Summer Kimono with Irises,Shin-hanga,portrait,1933
17768.jpg,19aea5cea55a1fe4a3de39987b434a27,"On the River Blackwater, Maldon",Impressionism,landscape,1933
10886.jpg,ce3d8977aae5986601232aa58d15282a,A boy with a cock,Realism,genre painting,1933
19814.jpg,a570adf72466d05e61daa70e56ac4216,View towards the Danube,Post-Impressionism,cityscape,1933
13048.jpg,4d0f4f8c960f46ece176f5a7caaddce1,Hayase,Shin-hanga,landscape,1933
15296.jpg,6e48a922afad04d0dd1c26b9f9bbd051,Beowulf wrestles with Grendel,Expressionism,mythological painting,1933
101920.jpg,5aab341fe07e8b2f191a565a7451e709,Doca do Peixe,Expressionism,cityscape,1933
17956.jpg,3e36ebeab591f6a9174179f0c6b54652,Departure of Quetzalcoatl,Muralism,symbolic painting,1934
14958.jpg,40f86d376acde0d9862ce7493745bdae,"Cardinal, Cardinal",Surrealism,symbolic painting,1934
17306.jpg,10fa8daca394c750f0112da41df65021,Snail Woman Flower Star ,Surrealism,abstract,1934
12199.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Great spirit of Himalayas,Symbolism,landscape,1934
101761.jpg,62b4406512c45730d2c7c40f5e3d0d12,"Illustration to ""A Week of Kindness""",Surrealism,illustration,1934
10336.jpg,40f86d376acde0d9862ce7493745bdae,Javanese Mannequin,Surrealism,symbolic painting,1934
12515.jpg,5492f3de0de95c559f5d2ebcffb084a6,Reclining Nude ,Expressionism,portrait,1934
